Function,Threads,Time(s),FLOP/s,Memory(Bytes)
compute_attention_weights_omp,189,0.046268,11694159597.09,2164260864
compute_attention_weights_omp,190,0.046142,11726124225.48,2164260864
compute_attention_weights_omp,191,0.035595,15200621582.16,2164260864
compute_attention_weights_omp,192,0.045413,11914319912.90,2164260864
compute_attention_weights_omp,193,0.038274,14136607424.83,2164260864
compute_attention_weights_omp,194,0.041505,13036189424.24,2164260864
compute_attention_weights_omp,195,0.054358,9953735623.44,2164260864
compute_attention_weights_omp,196,0.035276,15337978762.56,2164260864
compute_attention_weights_omp,197,0.034803,15546549383.66,2164260864
compute_attention_weights_omp,198,0.033468,16166639356.93,2164260864
compute_attention_weights_omp,199,0.034833,15533141681.93,2164260864
compute_attention_weights_omp,200,0.033130,16331613374.85,2164260864
compute_attention_weights_omp,201,0.037201,14544307933.13,2164260864
compute_attention_weights_omp,202,0.045154,11982702267.45,2164260864
compute_attention_weights_omp,203,0.037952,14256586798.32,2164260864
compute_attention_weights_omp,204,0.035516,15234397339.84,2164260864
compute_attention_weights_omp,205,0.042263,12802328728.50,2164260864
compute_attention_weights_omp,206,0.029803,18154700285.03,2164260864
compute_attention_weights_omp,207,0.037255,14523272257.79,2164260864
compute_attention_weights_omp,208,0.034098,15867987719.85,2164260864
compute_attention_weights_omp,209,0.035306,15325031736.92,2164260864
compute_attention_weights_omp,210,0.039445,13716979761.91,2164260864
compute_attention_weights_omp,211,0.034323,15763936064.14,2164260864
compute_attention_weights_omp,212,0.038634,14004875247.49,2164260864
compute_attention_weights_omp,213,0.031189,17347969665.25,2164260864
compute_attention_weights_omp,214,0.046332,11677972118.34,2164260864
compute_attention_weights_omp,215,0.044307,12211733937.43,2164260864
compute_attention_weights_omp,216,0.037168,14557276096.13,2164260864
compute_attention_weights_omp,217,0.032018,16898810807.19,2164260864
compute_attention_weights_omp,218,0.042890,12615232386.64,2164260864
compute_attention_weights_omp,219,0.039429,13722536989.60,2164260864
compute_attention_weights_omp,220,0.023821,22713680899.68,2164260864
compute_attention_weights_omp,221,0.039288,13771752453.06,2164260864
compute_attention_weights_omp,222,0.032018,16898810807.19,2164260864
compute_attention_weights_omp,223,0.042681,12676892824.91,2164260864
compute_attention_weights_omp,224,0.042117,12846681609.77,2164260864
compute_attention_weights_omp,225,0.043398,12467542740.13,2164260864
compute_attention_weights_omp,226,0.033465,16168021485.22,2164260864
compute_attention_weights_omp,227,0.044244,12229172503.02,2164260864
compute_attention_weights_omp,228,0.043922,12318789285.37,2164260864
compute_attention_weights_omp,229,0.040165,13470999909.36,2164260864
compute_attention_weights_omp,230,0.034029,15900117704.51,2164260864
compute_attention_weights_omp,231,0.037900,14276137991.81,2164260864
compute_attention_weights_omp,232,0.037781,14321092984.13,2164260864
compute_attention_weights_omp,233,0.038960,13887718008.26,2164260864
compute_attention_weights_omp,234,0.025919,20875266757.39,2164260864
compute_attention_weights_omp,235,0.038098,14201985054.07,2164260864
compute_attention_weights_omp,236,0.027400,19746893596.90,2164260864
compute_attention_weights_omp,237,0.027754,19494987498.64,2164260864
compute_attention_weights_omp,238,0.025588,21145242440.92,2164260864
compute_attention_weights_omp,239,0.029100,18593343927.52,2164260864
compute_attention_weights_omp,240,0.026383,20508160275.17,2164260864
compute_attention_weights_omp,241,0.035817,15106418950.85,2164260864
compute_attention_weights_omp,242,0.022878,23649846805.16,2164260864
compute_attention_weights_omp,243,0.024795,21821496564.64,2164260864
compute_attention_weights_omp,244,0.028611,18911127219.57,2164260864
compute_attention_weights_omp,245,0.024760,21852384663.89,2164260864
compute_attention_weights_omp,246,0.026493,20423077959.03,2164260864
compute_attention_weights_omp,247,0.030353,17825856771.55,2164260864
compute_attention_weights_omp,248,0.027876,19409618458.02,2164260864
compute_attention_weights_omp,249,0.023927,22613190905.76,2164260864
compute_attention_weights_omp,250,0.030736,17603648885.55,2164260864
compute_attention_weights_omp,251,0.024188,22369120369.53,2164260864
compute_attention_weights_omp,252,0.031326,17272050595.02,2164260864
compute_attention_weights_omp,253,0.029952,18064380549.95,2164260864
compute_attention_weights_omp,254,0.030510,17734058512.52,2164260864
compute_attention_weights_omp,255,0.032540,16627775089.24,2164260864
compute_attention_weights_omp,256,0.030167,17935604202.40,2164260864
compute_attention_weights_omp,257,0.035144,15395728743.65,2164260864
compute_attention_weights_omp,258,0.024033,22513362827.42,2164260864
compute_attention_weights_omp,259,0.026800,20188883351.09,2164260864
compute_attention_weights_omp,260,0.029975,18050586997.95,2164260864
compute_attention_weights_omp,261,0.029599,18279877884.52,2164260864
compute_attention_weights_omp,262,0.025402,21300045049.27,2164260864
compute_attention_weights_omp,263,0.026949,20077251773.64,2164260864
compute_attention_weights_omp,264,0.030221,17903625861.73,2164260864
compute_attention_weights_omp,265,0.023810,22724143107.63,2164260864
compute_attention_weights_omp,266,0.029307,18461898910.13,2164260864
compute_attention_weights_omp,267,0.023545,22980253961.66,2164260864
compute_attention_weights_omp,268,0.025716,21039968104.59,2164260864
compute_attention_weights_omp,269,0.023552,22973275021.56,2164260864
compute_attention_weights_omp,270,0.026962,20067664715.92,2164260864
compute_attention_weights_omp,271,0.028802,18785735569.43,2164260864
