Function,Threads,Time(s),FLOP/s,Memory(Bytes)
softmax_omp,255,0.002865,7320317095.71,33554432
softmax_omp,256,0.002546,8236813392.83,33554432
softmax_omp,257,0.002497,8398828437.13,33554432
softmax_omp,258,0.002544,8242988494.24,33554432
softmax_omp,259,0.002501,8385217371.03,33554432
softmax_omp,260,0.003210,6533045916.67,33554432
softmax_omp,261,0.002534,8276338936.97,33554432
softmax_omp,262,0.002864,7322145194.55,33554432
softmax_omp,263,0.003224,6504542647.50,33554432
softmax_omp,264,0.002559,8195372237.22,33554432
softmax_omp,265,0.002499,8391617079.00,33554432
