Function,Threads,Time(s),FLOP/s,Memory(Bytes)
apply_causal_mask_omp,209,0.000208,10087262640.15,33554432
apply_causal_mask_omp,210,0.000246,8531613018.63,33554432
apply_causal_mask_omp,211,0.000260,8062413402.57,33554432
apply_causal_mask_omp,212,0.000204,10287828096.15,33554432
apply_causal_mask_omp,213,0.000233,9003165836.45,33554432
apply_causal_mask_omp,214,0.000164,12785018927.63,33554432
apply_causal_mask_omp,215,0.000291,7209912313.29,33554432
apply_causal_mask_omp,216,0.000207,10133747721.44,33554432
apply_causal_mask_omp,217,0.000184,11393902878.51,33554432
apply_causal_mask_omp,218,0.000226,9278579137.35,33554432
apply_causal_mask_omp,219,0.000213,9850048177.16,33554432
apply_causal_mask_omp,220,0.000361,5809836870.68,33554432
apply_causal_mask_omp,221,0.000231,9077495378.96,33554432
apply_causal_mask_omp,222,0.000230,9124577823.87,33554432
apply_causal_mask_omp,223,0.000182,11513210762.05,33554432
apply_causal_mask_omp,224,0.000239,8778535950.31,33554432
apply_causal_mask_omp,225,0.000230,9115122302.81,33554432
apply_causal_mask_omp,226,0.000225,9327776269.57,33554432
apply_causal_mask_omp,227,0.000217,9666036288.14,33554432
apply_causal_mask_omp,228,0.000242,8666101499.71,33554432
apply_causal_mask_omp,229,0.000173,12115830609.10,33554432
apply_causal_mask_omp,230,0.000194,10819302610.34,33554432
apply_causal_mask_omp,231,0.000236,8884942446.67,33554432
apply_causal_mask_omp,232,0.000217,9666036288.14,33554432
apply_causal_mask_omp,233,0.000210,9984214554.15,33554432
apply_causal_mask_omp,234,0.000219,9571374344.08,33554432
apply_causal_mask_omp,235,0.000164,12785018927.63,33554432
apply_causal_mask_omp,236,0.000216,9708711945.04,33554432
apply_causal_mask_omp,237,0.000186,11277042336.16,33554432
apply_causal_mask_omp,238,0.000194,10806011083.79,33554432
apply_causal_mask_omp,239,0.000227,9239593510.72,33554432
apply_causal_mask_omp,240,0.000197,10649023029.31,33554432
apply_causal_mask_omp,241,0.000235,8920986837.94,33554432
apply_causal_mask_omp,242,0.000301,6964444198.11,33554432
apply_causal_mask_omp,243,0.000203,10324052842.97,33554432
apply_causal_mask_omp,244,0.000232,9040177823.44,33554432
apply_causal_mask_omp,245,0.000196,10700843092.71,33554432
apply_causal_mask_omp,246,0.000268,7818749353.07,33554432
apply_causal_mask_omp,247,0.000210,9984214554.15,33554432
apply_causal_mask_omp,248,0.000207,10133747721.44,33554432
apply_causal_mask_omp,249,0.000206,10180663220.15,33554432
apply_causal_mask_omp,250,0.000235,8920986837.94,33554432
apply_causal_mask_omp,251,0.000222,9448005394.42,33554432
apply_causal_mask_omp,252,0.000228,9200934123.65,33554432
apply_causal_mask_omp,253,0.000165,12711117084.12,33554432
apply_causal_mask_omp,254,0.000207,10133747721.44,33554432
